Date,Rot,VH,Team,Pitcher,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,Final,Open,Close,RL,OpenOU,,CloseOU,
428,961,V,CUB,J QUINTANA -L,0,0,2,1,0,0,0,0,0,6,-110,-110,-1.5(+148),9,-110,8.5,-125
428,962,H,ARI,L WEAVER -R,0,0,0,1,0,2,0,0,0,5,-110,100,+1.5(-170),9,-110,8.5,105
428,963,V,PIT,T WILLIAMS -R,1,4,0,0,0,0,0,1,0,6,148,170,+1.5(-130),8,-110,8,-105
428,964,H,LAD,R HILL -L,1,0,0,1,3,0,2,0,x,7,-170,-185,-1.5(+110),8,-110,8,-115
428,965,V,TAM,T GLASNOW -R,2,2,0,0,0,0,0,0,1,5,125,120,+1.5(-170),8.5,-110,8,-110
428,966,H,BOS,C SALE -L,0,0,0,0,0,1,1,0,0,2,-145,-130,-1.5(+148),8.5,-110,8,-110
428,967,V,OAK,C BASSITT -R,0,0,1,0,0,0,0,0,0,4,-119,-125,-1.5(+120),9,-110,9.5,100
428,968,H,TOR,T THORNTON -R,1,0,0,0,0,0,0,0,0,5,-101,115,+1.5(-140),9,-110,9.5,-120
428,969,V,DET,M BOYD -L,0,1,0,0,0,0,0,0,0,1,NL,-120,-1.5(+140),8.5,-110,8,-105
428,970,H,CWS,M BANUELOS -L,2,0,0,0,0,0,1,1,x,4,NL,110,+1.5(-160),8.5,-110,8,-115
428,971,V,BAL,D BUNDY -R,0,0,0,0,0,0,1,0,0,1,160,190,+1.5(-110),9,-110,9,110
428,972,H,MIN,K GIBSON -R,1,0,3,0,0,0,0,0,x,4,-185,-210,-1.5(-110),9,-110,9,-130
428,973,V,LAA,M HARVEY -R,3,0,1,0,0,0,0,0,3,7,-105,-110,-1.5(+148),9,-110,9.5,110
428,974,H,KAN,H BAILEY -R,0,0,0,1,0,0,0,1,1,3,-115,100,+1.5(-170),9,-110,9.5,-130
428,975,V,TEX,L LYNN -R,1,0,4,0,4,0,1,3,1,14,115,117,+1.5(-170),9,-110,8.5,-120
428,976,H,SEA,E Swanson -R,0,0,0,1,0,0,0,0,0,1,-135,-127,-1.5(+148),9,-110,8.5,100
428,977,V,CLE,C CARRASCO -R,0,0,0,1,0,0,0,0,0,1,115,-102,-1.5(+167),8.5,-110,8.5,-115
428,978,H,HOU,W MILEY -L,0,0,0,0,0,0,4,0,x,4,-135,-108,+1.5(-193),8.5,-110,8.5,-105
428,979,V,NYY,D GERMAN -R,2,2,2,0,0,2,0,0,3,11,-115,-125,-1.5(+130),7.5,-110,7.5,105
428,980,H,SFO,D RODRIGUEZ -R,0,0,0,0,0,4,0,0,1,5,-105,115,+1.5(-150),7.5,-110,7.5,-125
429,901,V,STL,M WACHA -R,0,0,0,0,6,0,0,0,0,6,135,124,+1.5(-170),8,-110,8.5,-105
429,902,H,WAS,P CORBIN -L,0,3,0,0,0,0,0,0,0,3,-155,-134,-1.5(+148),8,-110,8.5,-115
429,903,V,CIN,T ROARK -R,0,4,0,0,0,0,0,0,1,5,125,142,+1.5(-150),8,-110,7.5,100
429,904,H,NYM,Z WHEELER -R,0,2,0,2,0,0,0,0,0,4,-145,-152,-1.5(+130),8,-110,7.5,-120
429,905,V,SDG,N MARGEVICIUS -L,1,0,0,0,0,0,0,0,0,1,125,150,+1.5(-145),8.5,-110,9,-110
429,906,H,ATL,M SOROKA -R,0,0,2,0,1,0,0,0,x,3,-145,-160,-1.5(+125),8.5,-110,9,-110
429,907,V,COL,K FREELAND -L,0,0,0,0,0,1,0,0,0,1,115,-105,+1.5(-195),8.5,-110,8.5,-120
429,908,H,MIL,Z DAVIES -R,4,0,1,0,0,0,0,0,x,5,-135,-105,-1.5(+166),8.5,-110,8.5,100
429,909,V,LAD,K MAEDA -R,0,0,0,0,0,2,0,0,0,2,-145,-150,-1.5(+105),7.5,-110,8,-110
429,910,H,SFO,J SAMARDZIJA -R,0,0,0,0,0,0,3,0,x,3,125,140,+1.5(-125),7.5,-110,8,-110
429,911,V,OAK,F MONTAS -R,0,4,0,0,0,0,0,0,0,4,120,124,+1.5(-165),9,-110,9,-120
429,912,H,BOS,E RODRIGUEZ -L,0,0,6,0,1,0,1,1,x,9,-140,-134,-1.5(+144),9,-110,9,100
429,913,V,HOU,J VERLANDER -R,0,0,0,0,0,0,0,0,0,0,-170,-165,-1.5(-115),8,-110,8,-110
429,914,H,MIN,J ODORIZZI -R,0,0,1,0,0,0,0,0,x,1,148,155,+1.5(-105),8,-110,8,-110
429,915,V,BAL,J MEANS -L,0,0,1,0,0,1,0,1,0,3,115,118,+1.5(-180),8.5,-110,8.5,-110
429,916,H,CWS,M BANUELOS -L,0,2,2,0,0,0,1,0,x,5,-135,-128,-1.5(+155),8.5,-110,8.5,-110
429,917,V,TAM,R STANEK -R,1,3,0,0,1,0,0,1,2,8,-125,-148,-1.5(-109),8.5,-110,8.5,-115
429,918,H,KAN,B KELLER -R,0,0,3,0,0,0,1,0,1,5,105,138,+1.5(-111),8.5,-110,8.5,-105
430,951,V,STL,A WAINWRIGHT -R,0,0,0,3,0,0,0,0,0,3,-110,-118,-1.5(+125),9,-110,9.5,-125
430,952,H,WAS,A SANCHEZ -R,0,0,2,0,0,0,0,0,0,2,-110,108,+1.5(-145),9,-110,9.5,105
430,953,V,CIN,L CASTILLO -R,0,0,0,0,0,1,0,0,2,3,-120,-106,-1.5(+154),8,-110,7.5,-115
430,954,H,NYM,J VARGAS -L,0,0,1,0,0,0,1,1,0,4,100,-104,+1.5(-177),8,-110,7.5,-105
430,955,V,SDG,C PADDACK -R,1,0,1,0,0,2,0,0,0,4,-105,100,+1.5(-220),8.5,-110,8.5,-120
430,956,H,ATL,J TEHERAN -R,0,2,0,0,0,0,0,1,0,3,-115,-110,-1.5(+184),8.5,-110,8.5,100
430,957,V,COL,G MARQUEZ -R,0,0,0,0,0,0,0,0,3,3,-115,-107,-1.5(+143),8.5,-110,8,-115
430,958,H,MIL,J CHACIN -R,0,0,0,0,0,1,3,0,x,4,-105,-103,+1.5(-163),8.5,-110,8,-105
430,959,V,LAD,W BUEHLER -R,0,0,0,3,0,6,1,0,0,10,-170,-145,-1.5(+120),7.5,-110,7,-125
430,960,H,SFO,D POMERANZ -L,0,1,0,0,0,2,0,0,0,3,148,135,+1.5(-140),7.5,-110,7,105
430,961,V,OAK,A BROOKS -R,0,0,0,0,0,0,0,0,1,1,125,150,+1.5(-125),9.5,-110,9.5,-120
430,962,H,BOS,R PORCELLO -R,1,1,0,2,1,0,0,0,x,5,-145,-160,-1.5(+105),9.5,-110,9.5,100
430,963,V,HOU,G COLE -R,0,0,1,0,2,4,0,4,0,11,-150,-160,-1.5(+105),8.5,-110,7.5,-120
430,964,H,MIN,M PINEDA -R,0,0,0,0,0,0,0,0,0,0,130,150,+1.5(-125),8.5,-110,7.5,100
430,969,V,TOR,C BUCHHOLZ -R,0,0,0,1,2,0,0,0,0,3,110,138,+1.5(-155),8.5,-110,9,-110
430,970,H,LAA,G CANNING -R,0,0,0,3,0,0,0,1,x,4,-130,-148,-1.5(+135),8.5,-110,9,-110
430,971,V,DET,S TURNBULL -R,0,0,3,0,0,0,0,0,0,3,170,175,+1.5(-124),8.5,-110,8.5,-105
430,972,H,PHI,V VELASQUEZ -R,1,0,0,0,0,0,0,0,0,1,-200,-190,-1.5(+103),8.5,-110,8.5,-115
430,973,V,CLE,T BAUER -R,0,2,4,0,0,0,0,1,0,7,-175,-200,-1.5(-125),7,-110,7,-120
430,974,H,MIA,S ALCANTARA -R,1,2,0,1,0,0,0,0,0,4,151,180,+1.5(+105),7,-110,7,100
430,975,V,PIT,J LYLES -R,0,0,0,0,0,0,0,0,3,6,-110,100,+1.5(-195),-110,-110,-110,-110
430,976,H,TEX,A SAMPSON -R,0,0,0,2,0,0,0,1,0,4,-110,-110,-1.5(+166),-110,-110,-110,-110
430,977,V,NYY,C SABATHIA -L,0,0,0,1,0,0,0,0,0,1,115,135,+1.5(-164),8.5,-110,8.5,100
430,978,H,ARI,Z GREINKE -R,0,1,0,1,0,0,0,1,x,3,-135,-145,-1.5(+143),8.5,-110,8.5,-120
430,979,V,CUB,C HAMELS -L,1,0,0,1,2,0,0,2,0,6,-140,-129,-1.5(+105),8.5,-110,9,-105
430,980,H,SEA,F HERNANDEZ -R,0,0,0,3,0,1,1,0,0,5,120,119,+1.5(-125),8.5,-110,9,-115
501,901,V,STL,M MIKOLAS -R,3,0,0,0,0,0,0,2,0,5,146,130,+1.5(-167),7.5,-110,7.5,-115
501,902,H,WAS,M SCHERZER -R,0,0,0,1,0,0,0,0,0,1,-168,-140,-1.5(+146),7.5,-110,7.5,-105
501,903,V,CIN,A DESCLAFANI -R,0,0,0,0,0,0,0,0,1,1,148,170,+1.5(-135),7,-110,7,100
501,904,H,NYM,J DEGROM -R,0,0,0,0,0,0,0,0,0,0,-170,-185,-1.5(+115),7,-110,7,-120
501,905,V,SDG,C QUANTRILL -R,0,0,0,1,0,0,0,0,0,1,135,130,+1.5(-160),9,-110,9,-110
501,906,H,ATL,M FRIED -L,1,0,0,0,1,0,3,0,x,5,-155,-140,-1.5(+140),9,-110,9,-110
501,907,V,COL,A SENZATELA -R,3,0,0,0,0,3,0,4,1,11,114,135,+1.5(-205),9,-110,8.5,-120
501,908,H,MIL,J BARNES -R,2,0,0,0,2,0,0,0,0,4,-134,-145,-1.5(+172),9,-110,8.5,100
501,909,V,LAD,H RYU -L,0,0,0,0,0,1,0,0,0,1,-140,-130,-1.5(+127),7,-110,7,-105
501,910,H,SFO,M BUMGARNER -L,1,0,0,0,0,0,0,0,1,2,120,120,+1.5(-147),7,-110,7,-115
501,911,V,OAK,M FIERS -R,0,1,0,0,0,0,0,0,2,3,120,126,+1.5(-150),9.5,-110,9.5,-110
501,912,H,BOS,H VELAZQUEZ -R,0,1,0,1,1,3,0,1,x,7,-140,-136,-1.5(+130),9.5,-110,9.5,-110
501,913,V,HOU,C MCHUGH -R,0,0,0,0,0,0,0,0,2,2,-153,-147,-1.5(+105),8.5,-110,9,-110
501,914,H,MIN,M PEREZ -L,0,0,3,0,1,0,0,2,x,6,133,137,+1.5(-125),8.5,-110,9,-110
501,915,V,BAL,D HESS -R,0,0,0,3,0,0,1,1,0,5,149,165,+1.5(-120),8.5,-110,9,100
501,916,H,CWS,C RODON -L,1,0,3,0,0,0,0,0,0,4,-172,-180,-1.5(+100),8.5,-110,9,-120
501,917,V,TAM,B SNELL -L,0,0,0,0,0,0,0,0,2,2,NL,-220,-1.5(-145),8.5,-110,8,-110
501,918,H,KAN,G SPARKMAN -R,3,0,1,4,0,0,0,0,x,8,NL,200,+1.5(+125),8.5,-110,8,-110
501,919,V,TOR,M STROMAN -R,0,0,0,0,1,2,0,0,0,3,-105,-101,+1.5(-225),8.5,-110,8.5,-105
501,920,H,LAA,L BARD -R,1,0,0,4,1,0,0,0,x,6,-115,-109,-1.5(+188),8.5,-110,8.5,-115
501,921,V,PIT,J TAILLON -R,0,0,0,4,0,0,2,1,0,7,-115,-136,-1.5(+107),-110,-110,100,-120
501,922,H,TEX,S MILLER -R,0,1,0,0,0,1,3,0,0,5,-105,126,+1.5(-127),-110,-110,100,100
501,923,V,NYY,M TANAKA -R,0,0,0,0,0,1,0,1,0,2,-127,-115,-1.5(+144),8.5,-110,7.5,-115
501,924,H,ARI,M KELLY -R,0,2,0,1,0,0,0,0,x,3,107,105,+1.5(-165),8.5,-110,7.5,-105
501,925,V,CUB,J LESTER -L,0,6,1,2,0,0,0,0,2,11,-113,-102,-1.5(+142),8.5,-110,9,-110
501,926,H,SEA,M GONZALES -L,0,0,0,0,0,0,0,0,0,0,-107,-108,+1.5(-164),8.5,-110,9,-110
501,927,V,DET,D NORRIS -L,0,0,0,0,0,1,1,1,0,3,166,210,+1.5(-101),8.5,-110,8,-105
501,928,H,PHI,A NOLA -R,0,1,0,0,0,0,4,2,x,7,-195,-240,-1.5(-119),8.5,-110,8,-115
501,929,V,CLE,C KLUBER -R,0,0,1,0,0,0,0,0,1,2,-167,-120,-1.5(+144),7,-110,6.5,105
501,930,H,MIA,C SMITH -L,1,0,0,2,0,1,0,0,x,4,146,110,+1.5(-165),7,-110,6.5,-125
501,931,V,BAL,A CASHNER -R,1,0,0,3,0,1,1,0,0,6,128,132,+1.5(-160),8.5,-110,9,100
501,932,H,CWS,I NOVA -R,0,1,1,3,0,0,0,0,2,7,-148,-142,-1.5(+140),8.5,-110,9,-120
501,933,V,TAM,R STANEK -R,0,2,0,0,0,0,0,0,0,2,-147,-135,-1.5(+115),8.5,-110,8.5,-115
501,934,H,KAN,J JUNIS -R,3,0,0,0,0,0,0,0,x,3,127,125,+1.5(-135),8.5,-110,8.5,-105
502,951,V,CIN,T MAHLE -R,0,0,0,0,0,0,0,0,0,0,140,164,+1.5(-130),7.5,-110,7.5,-115
502,952,H,NYM,N SYNDERGAARD -R,0,0,1,0,0,0,0,0,x,1,-160,-178,-1.5(+110),7.5,-110,7.5,-105
502,953,V,SDG,M STRAHM -L,0,0,1,0,5,5,0,0,0,11,110,137,+1.5(-150),8.5,-110,8.5,-105
502,954,H,ATL,M FOLTYNEWICZ -R,0,0,0,0,0,2,0,0,0,2,-130,-147,-1.5(+130),8.5,-110,8.5,-115
502,955,V,COL,J GRAY -R,4,3,0,2,1,0,0,0,1,11,-105,106,+1.5(-200),9,-110,8,-115
502,956,H,MIL,F PERALTA -R,0,0,3,1,0,1,0,0,1,6,-115,-116,-1.5(+170),9,-110,8,-105
502,957,V,STL,D HUDSON -R,0,0,1,0,0,0,0,0,0,1,140,140,+1.5(-155),8.5,-110,8.5,-120
502,958,H,WAS,S STRASBURG -R,0,0,0,2,0,0,0,0,x,2,-160,-150,-1.5(+135),8.5,-110,8.5,100
502,959,V,HOU,B PEACOCK -R,1,0,0,0,0,0,1,0,0,2,-115,105,+1.5(-190),8.5,-110,8,-115
502,960,H,MIN,J BERRIOS -R,0,0,1,6,1,0,0,0,x,8,-105,-115,-1.5(+163),8.5,-110,8,-105
502,961,V,TAM,C MORTON -R,0,0,0,0,1,0,0,0,2,3,-165,-162,-1.5(-115),8.5,-110,8,-125
502,962,H,KAN,D DUFFY -L,0,0,1,0,0,0,0,0,0,1,144,152,+1.5(-105),8.5,-110,8,105
502,963,V,BOS,D PRICE -L,1,0,2,0,0,0,1,0,0,4,-160,-178,-1.5(-129),8.5,-110,9,100
502,964,H,CWS,L GIOLITO -R,2,0,0,0,0,1,0,0,3,6,140,164,+1.5(+110),8.5,-110,9,-120
502,965,V,TOR,A SANCHEZ -R,0,0,0,0,1,1,0,0,0,2,115,152,+1.5(-140),8.5,-110,8.5,-115
502,966,H,LAA,T SKAGGS -L,0,2,1,2,0,1,0,0,x,6,-135,-162,-1.5(+120),8.5,-110,8.5,-105
503,901,V,STL,J FLAHERTY -R,0,0,0,0,0,0,0,0,0,0,-105,-108,-1.5(+158),7.5,-110,7.5,-105
503,902,H,CUB,K HENDRICKS -R,0,0,3,0,0,0,1,0,x,4,-115,-102,+1.5(-183),7.5,-110,7.5,-115
503,903,V,WAS,J HELLICKSON -R,0,0,1,0,0,1,0,0,0,2,144,163,+1.5(-130),9,-110,9,-120
503,904,H,PHI,J EICKHOFF -R,1,0,0,0,0,3,0,0,x,4,-165,-176,-1.5(+110),9,-110,9,100
503,905,V,ATL,K GAUSMAN -R,1,0,1,1,0,2,2,0,0,7,-150,-158,-1.5(-101),8,-110,8,-115
503,906,H,MIA,J URENA -R,0,1,0,0,0,1,0,0,0,2,130,148,+1.5(-119),8,-110,8,-105
503,907,V,SFO,T BEEDE -R,0,0,0,3,0,4,0,3,1,12,148,135,+1.5(-165),8.5,-110,8,100
503,908,H,CIN,S GRAY -R,3,0,5,1,1,0,1,0,0,11,-170,-145,-1.5(+144),8.5,-110,8,-120
503,909,V,NYM,S MATZ -L,1,0,0,0,0,0,0,0,0,1,103,115,+1.5(-185),8.5,-110,8.5,-125
503,910,H,MIL,B WOODRUFF -R,1,0,0,0,2,0,0,0,x,3,-123,-125,-1.5(+160),8.5,-110,8.5,105
503,911,V,ARI,R RAY -L,0,2,2,0,3,0,2,1,0,10,-115,-105,-1.5(+135),-110,-110,-120,100
503,912,H,COL,T ANDERSON -L,0,0,0,4,0,2,0,0,3,9,-105,-105,+1.5(-155),-110,-110,-120,-120
503,913,V,LAD,C KERSHAW -L,0,0,0,0,1,1,1,0,1,4,-185,-153,-1.5(+115),7,-110,7.5,100
503,914,H,SDG,E LAUER -L,2,0,1,0,0,0,0,0,0,3,160,143,+1.5(-135),7,-110,7.5,-120
503,915,V,TAM,T GLASNOW -R,1,0,0,4,0,2,0,0,0,7,-200,-240,-1.5(-142),9,-110,9.5,-105
503,916,H,BAL,D STRAILY -R,0,0,0,0,0,0,0,0,0,0,170,210,+1.5(+123),9,-110,9.5,-115
503,917,V,MIN,K GIBSON -R,0,0,1,0,0,0,0,2,0,3,135,140,+1.5(-155),8,-110,7.5,-120
503,918,H,NYY,J PAXTON -L,1,1,0,2,1,0,1,0,x,6,-155,-150,-1.5(+135),8,-110,7.5,100
503,919,V,KAN,J LOPEZ -R,0,0,0,2,0,0,0,0,1,3,130,135,+1.5(-150),8,-110,8,-110
503,920,H,DET,M BOYD -L,3,0,1,0,0,0,0,0,x,4,-150,-145,-1.5(+131),8,-110,8,-110
503,921,V,SEA,Y KIKUCHI -L,0,0,0,1,0,0,0,0,0,1,125,133,+1.5(-165),8.5,-110,8.5,-115
503,922,H,CLE,S BIEBER -R,0,0,0,1,0,0,0,0,1,2,-145,-143,-1.5(+144),8.5,-110,8.5,-105
503,923,V,TOR,T THORNTON -R,0,0,0,0,0,0,0,0,0,1,140,130,+1.5(-151),9.5,-110,9,-110
503,924,H,TEX,M MINOR -L,0,0,0,0,0,0,0,0,0,0,-160,-140,-1.5(+131),9.5,-110,9,-110
503,925,V,BOS,C SALE -L,3,0,0,0,0,3,0,0,0,6,-170,-172,-1.5(-115),8.5,-110,8,-120
503,926,H,CWS,R LOPEZ -R,0,0,0,0,0,0,0,1,0,1,148,161,+1.5(-105),8.5,-110,8,100
503,927,V,OAK,B ANDERSON -L,0,5,2,4,0,0,2,0,1,14,120,110,+1.5(-200),8,-110,7.5,-115
503,928,H,PIT,J MUSGROVE -R,1,0,0,0,0,0,0,0,0,1,-140,-120,-1.5(+170),8,-110,7.5,-105
504,951,V,STL,M WACHA -R,0,1,1,3,0,0,0,0,0,5,-101,107,+1.5(-185),8,-110,8.5,-105
504,952,H,CUB,Y DARVISH -R,1,0,0,4,0,0,0,1,x,6,-119,-117,-1.5(+160),8,-110,8.5,-115
504,953,V,ATL,M SOROKA -R,0,0,0,0,0,5,4,0,0,9,-170,-156,-1.5(-110),8,-110,7.5,-105
504,954,H,MIA,T RICHARDS -R,0,2,0,0,0,0,0,0,0,2,148,146,+1.5(-110),8,-110,7.5,-115
504,955,V,WAS,P CORBIN -L,1,0,1,0,1,0,2,4,1,10,100,100,+1.5(-210),8,-110,8,-120
504,956,H,PHI,J ARRIETA -R,1,1,0,1,0,0,5,0,0,8,-120,-110,-1.5(+176),8,-110,8,100
504,957,V,NYM,Z WHEELER -R,0,1,0,0,0,0,0,0,1,3,-111,104,+1.5(-210),9,-110,9,-105
504,958,H,MIL,G GONZALEZ -L,0,0,2,0,0,0,0,0,0,4,-109,-114,-1.5(+176),9,-110,9,-115
504,959,V,SFO,D RODRIGUEZ -R,0,1,0,0,0,0,1,0,0,2,770,114,+1.5(-185),9,-110,8.5,-125
504,960,H,CIN,T ROARK -R,1,4,0,1,2,0,1,0,x,9,-1235,-124,-1.5(+160),9,-110,8.5,105
504,961,V,ARI,L WEAVER -R,0,3,4,0,0,1,0,0,1,9,110,124,+1.5(-155),-110,-110,100,-120
504,962,H,COL,K FREELAND -L,0,0,0,1,0,0,0,1,0,2,-130,-134,-1.5(+135),-110,-110,100,100
504,963,V,LAD,R HILL -L,0,1,0,0,0,5,0,0,1,7,-145,100,-1.5(+155),8,-110,7.5,-120
504,964,H,SDG,J LUCCHESI -L,1,0,2,0,0,3,0,0,0,6,125,-110,+1.5(-180),8,-110,7.5,100
504,965,V,MIN,J ODORIZZI -R,0,0,2,0,1,1,1,1,1,7,110,107,+1.5(-185),8.5,-110,9,-115
504,966,H,NYY,J HAPP -L,0,0,0,0,0,0,2,1,0,3,-130,-117,-1.5(+160),8.5,-110,9,-105
504,967,V,SEA,M LEAKE -R,0,1,0,1,1,0,0,1,0,4,151,176,+1.5(-120),8,-110,8.5,-110
504,968,H,CLE,C CARRASCO -R,0,1,1,1,0,0,0,2,x,5,-175,-192,-1.5(+100),8,-110,8.5,-110
504,969,V,KAN,H BAILEY -R,4,1,2,0,2,0,0,6,0,15,108,-103,+1.5(-205),8.5,-110,9,-105
504,970,H,DET,T ROSS -R,0,0,2,0,0,0,0,1,0,3,-128,-107,-1.5(+172),8.5,-110,9,-115
504,971,V,TAM,UNDECIDED,0,0,0,0,0,0,0,0,0,0,-183,-170,-1.5(-115),9.5,-110,9,-115
504,972,H,BAL,D BUNDY -R,1,0,1,1,0,0,0,0,x,3,158,160,+1.5(-105),9.5,-110,9,-105
504,973,V,HOU,W MILEY -L,1,2,2,1,2,2,0,4,0,14,-140,-136,-1.5(+110),9.5,-110,100,-120
504,974,H,LAA,T CAHILL -R,0,0,0,1,0,1,0,0,0,2,120,126,+1.5(-130),9.5,-110,100,100
504,975,V,BOS,E RODRIGUEZ -L,0,0,9,5,1,0,0,0,0,15,-145,-169,-1.5(-110),9,-110,9,105
504,976,H,CWS,M BANUELOS -L,1,0,0,0,0,0,0,1,0,2,125,159,+1.5(-110),9,-110,9,-125
504,977,V,TOR,T PANNONE -L,1,0,1,3,0,0,0,0,0,5,130,110,+1.5(-170),-110,-110,-110,-110
504,978,H,TEX,L LYNN -R,1,4,3,0,0,0,0,0,x,8,-150,-120,-1.5(+148),-110,-110,-110,-110
504,979,V,OAK,C BASSITT -R,3,0,0,0,1,0,0,0,0,4,-110,-105,-1.5(+165),7.5,-110,7.5,-120
504,980,H,PIT,T WILLIAMS -R,0,1,2,0,0,0,3,0,x,6,-110,-105,+1.5(-191),7.5,-110,7.5,100
505,901,V,ATL,J TEHERAN -R,0,0,0,0,0,0,1,0,0,3,-150,-116,-1.5(+142),8,-110,7.5,100
505,902,H,MIA,P LOPEZ -R,0,0,0,0,0,0,0,1,0,1,130,106,+1.5(-162),8,-110,7.5,-120
505,903,V,WAS,A SANCHEZ -R,0,0,0,1,0,0,0,0,0,1,148,160,+1.5(-140),8.5,-110,8.5,105
505,904,H,PHI,Z EFLIN -R,2,0,0,0,0,5,0,0,x,7,-170,-170,-1.5(+120),8.5,-110,8.5,-125
505,905,V,NYM,J VARGAS -L,0,0,0,0,1,0,1,0,0,2,125,160,+1.5(-126),9,-110,9,-120
505,906,H,MIL,Z DAVIES -R,0,0,3,0,0,0,0,0,x,3,-145,-170,-1.5(+106),9,-110,9,100
505,907,V,ARI,Z GREINKE -R,0,1,2,0,0,2,0,2,0,7,100,129,+1.5(-165),9.5,-110,9.5,-110
505,908,H,COL,G MARQUEZ -R,1,0,0,0,2,0,0,5,x,8,-120,-139,-1.5(+144),9.5,-110,9.5,-110
505,909,V,LAD,K MAEDA -R,0,0,0,0,3,0,0,2,0,5,-130,-123,-1.5(+139),8,-110,8,-120
505,910,H,SDG,N MARGEVICIUS -L,1,1,0,2,0,0,0,0,4,8,110,113,+1.5(-159),8,-110,8,100
505,911,V,SFO,J SAMARDZIJA -R,0,0,0,0,0,4,0,0,2,6,144,163,+1.5(-130),8,-110,8,-110
505,912,H,CIN,L CASTILLO -R,4,0,0,0,0,0,0,0,1,5,-165,-176,-1.5(+110),8,-110,8,-110
505,913,V,STL,A WAINWRIGHT -R,0,0,0,0,0,2,0,0,3,5,120,113,+1.5(-148),9.5,-110,-110,-110
505,914,H,CUB,J QUINTANA -L,0,1,0,0,2,3,1,6,x,13,-140,-123,-1.5(+128),9.5,-110,-110,-110
505,917,V,MIN,M PINEDA -R,0,0,0,1,0,0,0,0,x,1,130,129,+1.5(-163),8.5,-110,8.5,-110
505,918,H,NYY,D GERMAN -R,0,2,0,2,0,0,0,x,x,4,-150,-139,-1.5(+143),8.5,-110,8.5,-110
505,919,V,SEA,E Swanson -R,4,1,0,3,2,0,0,0,0,10,110,132,+1.5(-170),9,-110,9,-125
505,920,H,CLE,CO ANDERSON -R,0,0,0,0,0,0,0,0,0,0,-130,-142,-1.5(+148),9,-110,9,105
505,921,V,KAN,B KELLER -R,0,1,0,0,0,0,0,1,0,2,105,108,+1.5(-195),8,-110,8.5,-115
505,922,H,DET,S TURNBULL -R,0,0,1,0,1,0,0,0,0,5,-125,-118,-1.5(+166),8,-110,8.5,-105
505,923,V,BOS,R PORCELLO -R,0,1,0,0,1,0,0,7,0,9,-175,-140,-1.5(+115),9.5,-110,9.5,-105
505,924,H,CWS,D COVEY -R,0,0,0,0,1,1,0,0,0,2,151,130,+1.5(-135),9.5,-110,9.5,-115
505,925,V,TOR,C BUCHHOLZ -R,0,0,1,0,0,0,1,0,0,2,105,124,+1.5(-166),-110,-110,-110,-110
505,926,H,TEX,D SMYLY -L,0,3,3,1,1,2,0,0,x,10,-125,-134,-1.5(+145),-110,-110,-110,-110
505,927,V,HOU,J VERLANDER -R,0,2,0,0,4,0,0,1,3,10,-190,-215,-1.5(-154),8.5,-110,-105,-115
505,928,H,LAA,M HARVEY -R,1,2,0,0,0,0,1,0,0,4,163,195,+1.5(+134),8.5,-110,-105,-105
505,929,V,OAK,F MONTAS -R,0,0,0,0,0,0,1,0,0,3,-115,-112,-1.5(+148),8.5,-110,8,100
505,930,H,PIT,J LYLES -R,0,1,0,0,0,0,0,0,0,5,-105,102,+1.5(-170),8.5,-110,8,-120